variant,variant_order,candidate_facility_count,fixed_facility_count,forbidden_facility_count,candidate_facility_fraction,fixed_facilities,forbidden_facilities,model_build_seconds,objective_value,solve_seconds,total_variant_seconds,evaluated_replacements,open_facilities_count,open_facilities,status,error_message,instance_group,instance,reoptimization_instance,instance_id,n,p,edge_weight_type,raw_path,reference_source,reference_cost,reference_facilities,metaheuristic_runtime_seconds,structure_extraction_runtime_seconds,pre_reoptimization_seconds,removed_facility,removed_facility_zero_based,removal_position,remaining_reference_facilities,remaining_reference_facilities_count,source_ltm_size,top_fraction,top_solution_count,top_cost_cutoff,full_ltm_cost_min,full_ltm_cost_max,top_ltm_cost_min,top_ltm_cost_max,replacement_pool_strategy,replacement_pool_reference_variant,replacement_pool_target_size,replacement_pool_available_candidate_count,replacement_pool_shortfall,replacement_pool_excluded_best_facilities,memory_strategy,overlap_with_reference_count,overlap_with_reference_fraction,dropped_reference_facilities_count,new_facilities_count,dropped_reference_facilities,new_facilities,total_pipeline_seconds,analysis_memory_size,analysis_memory_min_cost,analysis_memory_max_cost,analysis_solution_count,analysis_swap_edges,analysis_component_count,analysis_largest_component_size,analysis_smallest_component_size,analysis_is_connected,cooccurrence_active_nodes,cooccurrence_edges,cooccurrence_total_weight,max_k_cut_ignored_nodes,max_k_cut_fraction_cut,max_k_cut_best_facility_separation,pre_connection_component_count,pre_connection_solution_count,post_connection_solution_count,post_connection_component_count,trajectory_added_solution_count,trajectory_movement_count,trajectory_generated_out_of_range_count,trajectory_connection_edge_count,guard_fallback_used,best_component_solution_count,best_component_selection_reason,max_k_cut_removed_group_found,max_k_cut_removed_group_size,max_k_cut_replacement_pool_size,max_k_cut_removed_group,max_k_cut_replacement_pool,max_k_cut_groups_formatted,baseline_status,baseline_objective_value,baseline_total_variant_seconds,baseline_total_pipeline_seconds,gap_to_baseline_percent,time_delta_to_baseline_seconds,baseline_is_optimal
max_k_cut_mst_range_guard,5,3,4,1,0.01327433628318584,7 48 93 131,171,0.0,396560.0,0.00041026999952009646,0.00041026999952009646,3,5,7 48 93 131 172,OPTIMAL,,NOT WORK,pr226,pr226__remove_pos_4__facility_172,tsplib_pr226_p5,226,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/pr226.tsp,metaheuristic_best_solution,396560.0,7 48 93 131 171,0.8015537579994998,0.10820631900060107,0.9097600770001009,172,171,4,7 48 93 131,4,839,0.05,42,397137.0,396560.0,399778.0,396560.0,397137.0,max_k_cut_group,max_k_cut_mst_range_guard,3.0,3.0,0.0,,top_ltm_mst_trajectory_range_guard,4,0.8,1,1,171,172,0.910170346999621,30.0,396560.0,397137.0,30.0,79.0,1.0,30.0,30.0,True,12.0,52.0,300.0,214.0,1.0,1.0,2.0,42.0,30.0,1.0,0.0,0.0,2.0,1.0,True,30.0,exact_best_solution_match,1.0,4.0,3.0,170 171 172 173,170 172 173,7 71 | 170 171 172 173 | 27 48 | 131 | 92 93 101,OPTIMAL,396560.0,0.0189871509992372,0.9287472279993381,0.0,-0.018576880999717105,True
max_k_cut_pairwise_range_guard,6,3,4,1,0.01327433628318584,7 48 93 131,171,0.0,396560.0,0.0005829690007885802,0.0005829690007885802,3,5,7 48 93 131 172,OPTIMAL,,NOT WORK,pr226,pr226__remove_pos_4__facility_172,tsplib_pr226_p5,226,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/pr226.tsp,metaheuristic_best_solution,396560.0,7 48 93 131 171,0.8015537579994998,0.10820631900060107,0.9097600770001009,172,171,4,7 48 93 131,4,839,0.05,42,397137.0,396560.0,399778.0,396560.0,397137.0,max_k_cut_group,max_k_cut_pairwise_range_guard,3.0,3.0,0.0,,top_ltm_pairwise_trajectory_range_guard,4,0.8,1,1,171,172,0.9103430460008894,30.0,396560.0,397137.0,30.0,79.0,1.0,30.0,30.0,True,12.0,52.0,300.0,214.0,1.0,1.0,2.0,42.0,30.0,1.0,0.0,0.0,2.0,1.0,True,30.0,exact_best_solution_match,1.0,4.0,3.0,170 171 172 173,170 172 173,7 71 | 170 171 172 173 | 27 48 | 131 | 92 93 101,OPTIMAL,396560.0,0.0189871509992372,0.9287472279993381,0.0,-0.01840418199844862,True
random_original_pool_size,7,5,4,1,0.022123893805309734,7 48 93 131,171,0.0,397960.0,0.0009120989998336881,0.0009120989998336881,5,5,7 48 93 131 169,OPTIMAL,,NOT WORK,pr226,pr226__remove_pos_4__facility_172,tsplib_pr226_p5,226,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/pr226.tsp,metaheuristic_best_solution,396560.0,7 48 93 131 171,0.8015537579994998,0.10820631900060107,0.9097600770001009,172,171,4,7 48 93 131,4,839,0.05,42,397137.0,396560.0,399778.0,396560.0,397137.0,random_original_pool_size,max_k_cut_original,5.0,221.0,0.0,7 48 93 131 171,top_ltm_original,4,0.8,1,1,171,169,0.9106721759999346,42.0,396560.0,397137.0,42.0,101.0,2.0,30.0,12.0,False,19.0,88.0,420.0,207.0,1.0,1.0,,,42.0,2.0,0.0,0.0,0.0,,False,,,1.0,6.0,5.0,109 117 170 171 172 173,29 92 152 169 204,131 206 207 208 209 | 27 48 | 7 71 | 109 117 170 171 172 173 | 92 93 101 149,OPTIMAL,396560.0,0.0189871509992372,0.9287472279993381,0.35303611055073636,-0.018075051999403513,True
nearest_original_pool_size,8,5,4,1,0.022123893805309734,7 48 93 131,171,0.0,396560.0,0.0005580839997492149,0.0005580839997492149,5,5,7 48 93 131 172,OPTIMAL,,NOT WORK,pr226,pr226__remove_pos_4__facility_172,tsplib_pr226_p5,226,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/pr226.tsp,metaheuristic_best_solution,396560.0,7 48 93 131 171,0.8015537579994998,0.10820631900060107,0.9097600770001009,172,171,4,7 48 93 131,4,839,0.05,42,397137.0,396560.0,399778.0,396560.0,397137.0,nearest_original_pool_size,max_k_cut_original,5.0,221.0,0.0,7 48 93 131 171,top_ltm_original,4,0.8,1,1,171,172,0.9103181609998501,42.0,396560.0,397137.0,42.0,101.0,2.0,30.0,12.0,False,19.0,88.0,420.0,207.0,1.0,1.0,,,42.0,2.0,0.0,0.0,0.0,,False,,,1.0,6.0,5.0,109 117 170 171 172 173,169 170 172 173 174,131 206 207 208 209 | 27 48 | 7 71 | 109 117 170 171 172 173 | 92 93 101 149,OPTIMAL,396560.0,0.0189871509992372,0.9287472279993381,0.0,-0.018429066999487986,True
baseline_all_facilities,1,190,4,1,0.9743589743589743,81 100 145 164,33,0.0,6930.0,0.019751351999730105,0.019751351999730105,190,5,19 81 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_0__facility_34,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,34,33,0,81 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,all_facilities,all_facilities_baseline,,,,,all_facilities_baseline,4,0.8,1,1,33,19,0.8697451899988664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPTIMAL,6930.0,0.019751351999730105,0.8697451899988664,0.0,0.0,True
max_k_cut_original,2,5,4,1,0.02564102564102564,81 100 145 164,33,0.0,6934.0,0.0011833640000986634,0.0011833640000986634,5,5,20 81 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_0__facility_34,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,34,33,0,81 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_original,5.0,5.0,0.0,,top_ltm_original,4,0.8,1,1,33,20,0.851177201999235,40.0,6894.0,6917.0,40.0,52.0,7.0,15.0,1.0,False,35.0,147.0,400.0,160.0,0.995,1.0,,,40.0,7.0,0.0,0.0,0.0,,False,,,1.0,6.0,5.0,20 31 33 35 36 41,20 31 35 36 41,152 161 162 164 165 177 | 29 34 67 68 75 81 87 88 | 20 31 33 35 36 41 | 94 95 96 97 98 133 145 146 | 99 100 101 113 114 158 159,OPTIMAL,6930.0,0.019751351999730105,0.8697451899988664,0.05772005772005772,-0.01856798799963144,True
max_k_cut_mst_trajectory,3,4,4,1,0.020512820512820513,81 100 145 164,33,0.0,6934.0,0.0005082419993414078,0.0005082419993414078,4,5,20 81 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_0__facility_34,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,34,33,0,81 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_mst_trajectory,4.0,4.0,0.0,,top_ltm_mst_trajectory,4,0.8,1,1,33,20,0.8505020799984777,49.0,6894.0,7195.0,49.0,73.0,1.0,49.0,49.0,True,35.0,157.0,490.0,160.0,0.9877551020408163,1.0,7.0,40.0,49.0,1.0,9.0,15.0,0.0,6.0,False,,,1.0,5.0,4.0,20 29 31 33 34,20 29 31 34,41 94 95 96 97 99 100 101 | 113 114 133 152 164 165 | 20 29 31 33 34 | 145 146 158 159 161 162 177 | 35 36 67 68 75 81 87 88 98,OPTIMAL,6930.0,0.019751351999730105,0.8697451899988664,0.05772005772005772,-0.019243110000388697,True
max_k_cut_pairwise_trajectory,4,7,4,1,0.035897435897435895,81 100 145 164,33,0.0,6934.0,0.0008795470002951333,0.0008795470002951333,7,5,20 81 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_0__facility_34,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,34,33,0,81 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_pairwise_trajectory,7.0,7.0,0.0,,top_ltm_pairwise_trajectory,4,0.8,1,1,33,20,0.8508733849994314,95.0,6894.0,7281.0,95.0,169.0,1.0,95.0,95.0,True,35.0,228.0,950.0,160.0,0.9747368421052631,1.0,7.0,40.0,95.0,1.0,55.0,78.0,0.0,21.0,False,,,1.0,8.0,7.0,20 33 34 35 36 75 87 88,20 34 35 36 75 87 88,152 161 162 164 165 177 | 20 33 34 35 36 75 87 88 | 99 100 101 113 114 158 159 | 29 31 41 67 68 81 | 94 95 96 97 98 133 145 146,OPTIMAL,6930.0,0.019751351999730105,0.8697451899988664,0.05772005772005772,-0.01887180499943497,True
max_k_cut_mst_range_guard,5,1,4,1,0.005128205128205128,81 100 145 164,33,0.0,6934.0,0.00024761999975453364,0.00024761999975453364,1,5,20 81 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_0__facility_34,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,34,33,0,81 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_mst_range_guard,1.0,1.0,0.0,,top_ltm_mst_trajectory_range_guard,4,0.8,1,1,33,20,0.8502414579988908,15.0,6894.0,6917.0,15.0,22.0,1.0,15.0,15.0,True,13.0,48.0,150.0,182.0,1.0,1.0,7.0,40.0,15.0,1.0,0.0,0.0,4.0,6.0,True,15.0,exact_best_solution_match,1.0,2.0,1.0,20 33,20,99 100 101 | 145 146 159 | 67 68 81 | 20 33 | 164 165,OPTIMAL,6930.0,0.019751351999730105,0.8697451899988664,0.05772005772005772,-0.01950373199997557,True
max_k_cut_pairwise_range_guard,6,1,4,1,0.005128205128205128,81 100 145 164,33,0.0,6934.0,0.0002445210002406384,0.0002445210002406384,1,5,20 81 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_0__facility_34,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,34,33,0,81 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_pairwise_range_guard,1.0,1.0,0.0,,top_ltm_pairwise_trajectory_range_guard,4,0.8,1,1,33,20,0.8502383589993769,15.0,6894.0,6917.0,15.0,22.0,1.0,15.0,15.0,True,13.0,48.0,150.0,182.0,1.0,1.0,7.0,40.0,15.0,1.0,0.0,0.0,43.0,21.0,True,15.0,exact_best_solution_match,1.0,2.0,1.0,20 33,20,99 100 101 | 145 146 159 | 67 68 81 | 20 33 | 164 165,OPTIMAL,6930.0,0.019751351999730105,0.8697451899988664,0.05772005772005772,-0.019506830999489466,True
random_original_pool_size,7,5,4,1,0.02564102564102564,81 100 145 164,33,0.0,7492.0,0.0006893290001244168,0.0006893290001244168,5,5,49 81 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_0__facility_34,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,34,33,0,81 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,random_original_pool_size,max_k_cut_original,5.0,190.0,0.0,33 81 100 145 164,top_ltm_original,4,0.8,1,1,33,49,0.8506831669992607,40.0,6894.0,6917.0,40.0,52.0,7.0,15.0,1.0,False,35.0,147.0,400.0,160.0,0.995,1.0,,,40.0,7.0,0.0,0.0,0.0,,False,,,1.0,6.0,5.0,20 31 33 35 36 41,49 73 126 156 171,152 161 162 164 165 177 | 29 34 67 68 75 81 87 88 | 20 31 33 35 36 41 | 94 95 96 97 98 133 145 146 | 99 100 101 113 114 158 159,OPTIMAL,6930.0,0.019751351999730105,0.8697451899988664,8.10966810966811,-0.019062022999605688,True
nearest_original_pool_size,8,5,4,1,0.02564102564102564,81 100 145 164,33,0.0,6930.0,0.00044173799960844917,0.00044173799960844917,5,5,19 81 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_0__facility_34,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,34,33,0,81 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,nearest_original_pool_size,max_k_cut_original,5.0,190.0,0.0,33 81 100 145 164,top_ltm_original,4,0.8,1,1,33,19,0.8504355759987448,40.0,6894.0,6917.0,40.0,52.0,7.0,15.0,1.0,False,35.0,147.0,400.0,160.0,0.995,1.0,,,40.0,7.0,0.0,0.0,0.0,,False,,,1.0,6.0,5.0,20 31 33 35 36 41,19 20 21 32 34,152 161 162 164 165 177 | 29 34 67 68 75 81 87 88 | 20 31 33 35 36 41 | 94 95 96 97 98 133 145 146 | 99 100 101 113 114 158 159,OPTIMAL,6930.0,0.019751351999730105,0.8697451899988664,0.0,-0.019309614000121655,True
baseline_all_facilities,1,190,4,1,0.9743589743589743,33 100 145 164,81,0.0,6908.0,0.015269257999534602,0.015269257999534602,190,5,33 68 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_1__facility_82,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,82,81,1,33 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,all_facilities,all_facilities_baseline,,,,,all_facilities_baseline,4,0.8,1,1,81,68,0.8652630959986709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPTIMAL,6908.0,0.015269257999534602,0.8652630959986709,0.0,0.0,True
max_k_cut_original,2,7,4,1,0.035897435897435895,33 100 145 164,81,0.0,6908.0,0.001023756000904541,0.001023756000904541,7,5,33 68 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_1__facility_82,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,82,81,1,33 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_original,7.0,7.0,0.0,,top_ltm_original,4,0.8,1,1,81,68,0.8510175940000408,40.0,6894.0,6917.0,40.0,52.0,7.0,15.0,1.0,False,35.0,147.0,400.0,160.0,0.995,1.0,,,40.0,7.0,0.0,0.0,0.0,,False,,,1.0,8.0,7.0,29 34 67 68 75 81 87 88,29 34 67 68 75 87 88,152 161 162 164 165 177 | 29 34 67 68 75 81 87 88 | 20 31 33 35 36 41 | 94 95 96 97 98 133 145 146 | 99 100 101 113 114 158 159,OPTIMAL,6908.0,0.015269257999534602,0.8652630959986709,0.0,-0.014245501998630061,True
max_k_cut_mst_trajectory,3,8,4,1,0.041025641025641026,33 100 145 164,81,0.0,6908.0,0.0008657160005896003,0.0008657160005896003,8,5,33 68 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_1__facility_82,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,82,81,1,33 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_mst_trajectory,8.0,8.0,0.0,,top_ltm_mst_trajectory,4,0.8,1,1,81,68,0.8508595539997259,49.0,6894.0,7195.0,49.0,73.0,1.0,49.0,49.0,True,35.0,157.0,490.0,160.0,0.9877551020408163,1.0,7.0,40.0,49.0,1.0,9.0,15.0,0.0,6.0,False,,,1.0,9.0,8.0,35 36 67 68 75 81 87 88 98,35 36 67 68 75 87 88 98,41 94 95 96 97 99 100 101 | 113 114 133 152 164 165 | 20 29 31 33 34 | 145 146 158 159 161 162 177 | 35 36 67 68 75 81 87 88 98,OPTIMAL,6908.0,0.015269257999534602,0.8652630959986709,0.0,-0.014403541998945002,True
max_k_cut_pairwise_trajectory,4,5,4,1,0.02564102564102564,33 100 145 164,81,0.0,6908.0,0.0011626920004346175,0.0011626920004346175,5,5,33 68 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_1__facility_82,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,82,81,1,33 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_pairwise_trajectory,5.0,5.0,0.0,,top_ltm_pairwise_trajectory,4,0.8,1,1,81,68,0.8511565299995709,95.0,6894.0,7281.0,95.0,169.0,1.0,95.0,95.0,True,35.0,228.0,950.0,160.0,0.9747368421052631,1.0,7.0,40.0,95.0,1.0,55.0,78.0,0.0,21.0,False,,,1.0,6.0,5.0,29 31 41 67 68 81,29 31 41 67 68,152 161 162 164 165 177 | 20 33 34 35 36 75 87 88 | 99 100 101 113 114 158 159 | 29 31 41 67 68 81 | 94 95 96 97 98 133 145 146,OPTIMAL,6908.0,0.015269257999534602,0.8652630959986709,0.0,-0.014106565999099985,True
max_k_cut_mst_range_guard,5,2,4,1,0.010256410256410256,33 100 145 164,81,0.0,6908.0,0.0005049360006523784,0.0005049360006523784,2,5,33 68 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_1__facility_82,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,82,81,1,33 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_mst_range_guard,2.0,2.0,0.0,,top_ltm_mst_trajectory_range_guard,4,0.8,1,1,81,68,0.8504987739997887,15.0,6894.0,6917.0,15.0,22.0,1.0,15.0,15.0,True,13.0,48.0,150.0,182.0,1.0,1.0,7.0,40.0,15.0,1.0,0.0,0.0,4.0,6.0,True,15.0,exact_best_solution_match,1.0,3.0,2.0,67 68 81,67 68,99 100 101 | 145 146 159 | 67 68 81 | 20 33 | 164 165,OPTIMAL,6908.0,0.015269257999534602,0.8652630959986709,0.0,-0.014764321998882224,True
max_k_cut_pairwise_range_guard,6,2,4,1,0.010256410256410256,33 100 145 164,81,0.0,6908.0,0.0003584930000215536,0.0003584930000215536,2,5,33 68 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_1__facility_82,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,82,81,1,33 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_pairwise_range_guard,2.0,2.0,0.0,,top_ltm_pairwise_trajectory_range_guard,4,0.8,1,1,81,68,0.8503523309991579,15.0,6894.0,6917.0,15.0,22.0,1.0,15.0,15.0,True,13.0,48.0,150.0,182.0,1.0,1.0,7.0,40.0,15.0,1.0,0.0,0.0,43.0,21.0,True,15.0,exact_best_solution_match,1.0,3.0,2.0,67 68 81,67 68,99 100 101 | 145 146 159 | 67 68 81 | 20 33 | 164 165,OPTIMAL,6908.0,0.015269257999534602,0.8652630959986709,0.0,-0.014910764999513049,True
random_original_pool_size,7,7,4,1,0.035897435897435895,33 100 145 164,81,0.0,7147.0,0.0007527520001531229,0.0007527520001531229,7,5,33 84 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_1__facility_82,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,82,81,1,33 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,random_original_pool_size,max_k_cut_original,7.0,190.0,0.0,33 81 100 145 164,top_ltm_original,4,0.8,1,1,81,84,0.8507465899992894,40.0,6894.0,6917.0,40.0,52.0,7.0,15.0,1.0,False,35.0,147.0,400.0,160.0,0.995,1.0,,,40.0,7.0,0.0,0.0,0.0,,False,,,1.0,8.0,7.0,29 34 67 68 75 81 87 88,1 29 61 76 84 111 118,152 161 162 164 165 177 | 29 34 67 68 75 81 87 88 | 20 31 33 35 36 41 | 94 95 96 97 98 133 145 146 | 99 100 101 113 114 158 159,OPTIMAL,6908.0,0.015269257999534602,0.8652630959986709,3.459756803705848,-0.01451650599938148,True
nearest_original_pool_size,8,7,4,1,0.035897435897435895,33 100 145 164,81,0.0,6908.0,0.0007708500006629038,0.0007708500006629038,7,5,33 68 100 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_1__facility_82,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,82,81,1,33 100 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,nearest_original_pool_size,max_k_cut_original,7.0,190.0,0.0,33 81 100 145 164,top_ltm_original,4,0.8,1,1,81,68,0.8507646879997992,40.0,6894.0,6917.0,40.0,52.0,7.0,15.0,1.0,False,35.0,147.0,400.0,160.0,0.995,1.0,,,40.0,7.0,0.0,0.0,0.0,,False,,,1.0,8.0,7.0,29 34 67 68 75 81 87 88,67 68 69 79 80 82 83,152 161 162 164 165 177 | 29 34 67 68 75 81 87 88 | 20 31 33 35 36 41 | 94 95 96 97 98 133 145 146 | 99 100 101 113 114 158 159,OPTIMAL,6908.0,0.015269257999534602,0.8652630959986709,0.0,-0.014498407998871699,True
baseline_all_facilities,1,190,4,1,0.9743589743589743,33 81 145 164,100,0.0,6901.0,0.01584329199977219,0.01584329199977219,190,5,33 81 101 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_2__facility_101,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,101,100,2,33 81 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,all_facilities,all_facilities_baseline,,,,,all_facilities_baseline,4,0.8,1,1,100,101,0.8658371299989085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPTIMAL,6901.0,0.01584329199977219,0.8658371299989085,0.0,0.0,True
max_k_cut_original,2,6,4,1,0.03076923076923077,33 81 145 164,100,0.0,6901.0,0.0007054360003166948,0.0007054360003166948,6,5,33 81 101 145 164,OPTIMAL,,NOT WORK,rat195,rat195__remove_pos_2__facility_101,tsplib_rat195_p5,195,5,EUC_2D,/home/rei-luisinho/xopt/notebooks/experiments_sbpo/artifacts/tsplib_tsp/rat195.tsp,metaheuristic_best_solution,6894.0,33 81 100 145 164,0.5798080889999255,0.2701857489992108,0.8499938379991363,101,100,2,33 81 145 164,4,796,0.05,40,6917.0,6894.0,6992.0,6894.0,6917.0,max_k_cut_group,max_k_cut_original,6.0,6.0,0.0,,top_ltm_original,4,0.8,1,1,100,101,0.850699273999453,40.0,6894.0,6917.0,40.0,52.0,7.0,15.0,1.0,False,35.0,147.0,400.0,160.0,0.995,1.0,,,40.0,7.0,0.0,0.0,0.0,,False,,,1.0,7.0,6.0,99 100 101 113 114 158 159,99 101 113 114 158 159,152 161 162 164 165 177 | 29 34 67 68 75 81 87 88 | 20 31 33 35 36 41 | 94 95 96 97 98 133 145 146 | 99 100 101 113 114 158 159,OPTIMAL,6901.0,0.01584329199977219,0.8658371299989085,0.0,-0.015137855999455496,True
